data_product,data_table,data_column,data_type,entry
vanGestel,site info,source,description,"figure or table number, supplemental info etc."
vanGestel,soil moisture,source,description,"figure or table number, supplemental info etc."
vanGestel,correlation BD-OM,source,description,"figure or table number, supplemental info etc."
vanGestel,biomass,species,description,species of plant
vanGestel,site info,species,description,"The plant species of focus or present in the study. For example, for the Abisko bog: Sphagnum fuscum; Empetrum nigrum; Betula nana; Rubus chamaemorus; Andromeda polifolia; Calamagrostis lapponica; Vaccinium uliginosum"
vanGestel,soil C,start.date,description,Date the experiment started
vanGestel,Rsoil,start.date,description,Date the experiment started
vanGestel,biomass,start.date,description,Date the experiment started
vanGestel,site info,start.date,description,start date of experiment
vanGestel,soil moisture,start.date,description,start date of experiment
vanGestel,site info,state.country,description,state and/or country
vanGestel,site info,sub.biome,description,"More specific info about the biome. For example: for grassland, the more specific category could be shortgrass prairie."
vanGestel,soil C,technique,description,"Description of the technique applied for the treatment effect (e.g. IR heaters, heating cables for temperature, sprinklers or drip tubes for irrigation, FACE or other for elevated CO2)"
vanGestel,Rsoil,technique,description,"Description of the technique applied for the treatment effect (e.g. IR heaters, heating cables for temperature, sprinklers or drip tubes for irrigation, FACE or other for elevated CO2)"
vanGestel,biomass,technique,description,"Description of the technique applied for the treatment effect (e.g. IR heaters, heating cables for temperature, sprinklers or drip tubes for irrigation, FACE or other for elevated CO2)"
vanGestel,site info,technique,description,"Description of the technique applied for the treatment effect (e.g. IR heaters, heating cables for temperature, sprinklers or drip tubes for irrigation, FACE or other for elevated CO2)"
vanGestel,soil moisture,technique,description,"Description of the technique applied for the treatment effect (e.g. IR heaters, heating cables for temperature, sprinklers or drip tubes for irrigation, FACE or other for elevated CO2)"
vanGestel,site info,treatments,description,The applied treatments (in a multifactorial study it was indicated by the highest level: e.g. T x H2O x N (fertilization)
vanGestel,soil C,trt,description,"treatment; for example: T = temperature (warming), H2O = irrigated, D = Drought, co2 = elevated CO2, clipping = biomass removal, etc.)"
vanGestel,Rsoil,trt,description,"treatment; for example: T = temperature (warming), H2O = irrigated, D = Drought, co2 = elevated CO2, clipping = biomass removal, etc.)"
vanGestel,biomass,trt,description,"treatment; for example: T = temperature (warming), H2O = irrigated, D = Drought, co2 = elevated CO2, clipping = biomass removal, etc.)"
vanGestel,soil moisture,trt,description,"treatment; for example: T = temperature (warming), H2O = irrigated, D = Drought, co2 = elevated CO2, clipping = biomass removal, etc.)"
vanGestel,soil C,trt.mean,description,mean value of the variable of interest (see column 'variable') for the treatment
vanGestel,Rsoil,trt.mean,description,mean value of the variable of interest (see column 'variable') for the treatment
vanGestel,biomass,trt.mean,description,mean value of the variable of interest (see column 'variable') for the treatment
vanGestel,soil moisture,trt.mean,description,mean value of the variable of interest (see column 'variable') for the treatment
vanGestel,soil C,trt.n,description,number of replicates used for the treatment
vanGestel,Rsoil,trt.n,description,number of replicates used for the treatment
vanGestel,biomass,trt.n,description,number of replicates used for the treatment
vanGestel,soil moisture,trt.n,description,number of replicates used for the treatment
vanGestel,soil C,trt.se,description,standard error of the mean of the variable of interest for the treatment
vanGestel,Rsoil,trt.se,description,standard error of the mean of the variable of interest for the treatment
vanGestel,biomass,trt.se,description,standard error of the mean of the variable of interest for the treatment
vanGestel,soil moisture,trt.se,description,standard error of the mean of the variable of interest for the treatment
vanGestel,soil C,trt.size.abg,description,"the treatment effect size aboveground (i.e., in the air or plant canopy above the soil surface)"
vanGestel,Rsoil,trt.size.abg,description,"the treatment effect size aboveground (i.e., in the air or plant canopy above the soil surface)"
vanGestel,biomass,trt.size.abg,description,"the treatment effect size aboveground (i.e., in the air or plant canopy above the soil surface)"
vanGestel,soil moisture,trt.size.abg,description,"the treatment effect size aboveground (i.e., in the air or plant canopy above the soil surface)"
vanGestel,soil C,trt.size.bg,description,the treatment effect size belowground (e.g. what is the temperature difference at 5 cm (or other depth) in the warmed treatment). The value is the difference between warmed and control plots ('control' being flexibly defined for multifactorial experiments - see Readme)
vanGestel,Rsoil,trt.size.bg,description,the treatment effect size belowground (e.g. what is the temperature difference at 5 cm (or other depth) in the warmed treatment). The value is the difference between warmed and control plots ('control' being flexibly defined for multifactorial experiments - see Readme)
vanGestel,biomass,trt.size.bg,description,the treatment effect size belowground (e.g. what is the temperature difference at 5 cm (or other depth) in the warmed treatment). The value is the difference between warmed and control plots ('control' being flexibly defined for multifactorial experiments - see Readme)
vanGestel,soil moisture,trt.size.bg,description,the treatment effect size belowground (e.g. what is the temperature difference at 5 cm (or other depth) in the warmed treatment). The value is the difference between warmed and control plots ('control' being flexibly defined for multifactorial experiments - see Readme)
vanGestel,soil C,trt.size.units,description,"Units of the treatment effect. For example, temperature data are in Celsius, CO2 was generally in ppm, fertilizer addition could be in g/m2/y, and for irrigation it was many others, such as % of annual rainfall."
vanGestel,Rsoil,trt.size.units,description,"Units of the treatment effect. For example, temperature data are in Celsius, CO2 was generally in ppm, fertilizer addition could be in g/m2/y, and for irrigation it was many others, such as % of annual rainfall."
vanGestel,biomass,trt.size.units,description,"Units of the treatment effect. For example, temperature data are in Celsius, CO2 was generally in ppm, fertilizer addition could be in g/m2/y, and for irrigation it was many others, such as % of annual rainfall."
vanGestel,soil moisture,trt.size.units,description,"Units of the treatment effect. For example, temperature data are in Celsius, CO2 was generally in ppm, fertilizer addition could be in g/m2/y, and for irrigation it was many others, such as % of annual rainfall."
vanGestel,soil C,unit,description,unit of the variable of interest
vanGestel,Rsoil,unit,description,unit of the variable of interest
vanGestel,biomass,unit,description,unit of the variable of interest
vanGestel,soil moisture,unit,description,unit of the variable of interest
vanGestel,soil C,variable,description,variable of interest
vanGestel,Rsoil,variable,description,variable of interest
vanGestel,biomass,variable,description,variable of interest
vanGestel,soil moisture,variable,description,variable of interest
SIDb_restructured,study,entryCreationDate,unit,YYYY-MM-DD
SIDb_restructured,siteInfo,coordinates_latitude_numeric,unit,decimal units
SIDb_restructured,siteInfo,coordinates_longitude_numeric,unit,decimal units
SIDb_restructured,siteInfo,elevation,unit,m
SIDb_restructured,siteInfo,MAT,unit,°C
SIDb_restructured,siteInfo,MAP_numeric,unit,mm
SIDb_restructured,siteInfo,permafrost_activeLayer_numeric,unit,m
SIDb_restructured,siteInfo,landCover,control_vocabulary,"bare, cultivated, forest, rangeland/grassland, shrubland, urban, wetland, tundra"
SIDb_restructured,siteInfo,soilTaxonomy_classificationSystem,control_vocabulary,"USDA, FAO, and WRB"
SIDb_restructured,siteInfo,permafrost_permafrostExist,control_vocabulary,"Yes or blank if no (if yes, permafrost must exist at the site)"
SIDb_restructured,siteInfo,soilTaxonomy_surfaceAtm,control_vocabulary,"blank if zero is organic/mineral interface, yes if zero is atmospheric interface"
SIDb_restructured,incubationInfo,samplePreparation_intactCore.logical,control_vocabulary,yes or no
SIDb_restructured,incubationInfo,samplePreparation_rootPicking,control_vocabulary,yes or no
SIDb_restructured,incubationInfo,depthInfo_surfaceAtm,control_vocabulary,"blank if zero is organic/mineral interface, yes if zero is atmospheric interface"
SIDb_restructured,incubationInfo,samplePreparation_sieving,control_vocabulary,"no, or mesh size in mm"
SIDb_restructured,incubationInfo,samplePreparation_rockPicking,control_vocabulary,yes or no
SIDb_restructured,incubationInfo,anaerobic,control_vocabulary,"Yes if headspace flushed with N2 or He, blank if aerobic"
SIDb_restructured,incubationInfo,moisture_units,control_vocabulary,"percentGWC, percentFieldCapacity, percentWaterFilledPoreSpace"
SIDb_restructured,incubationInfo,replicates_type,control_vocabulary,field or lab
SIDb_restructured,incubationInfo,glucose_units,unit,NA
SIDb_restructured,incubationInfo,oxygen_units,unit,NA
SIDb_restructured,incubationInfo,samplePreparation_intactCore.string,control_vocabulary,yes or no
SIDb_restructured,incubationInfo,g13CWheatStraw_units,unit,g13CWheatStraw 200gSoil-1
SIDb_restructured,incubationInfo,depthInfo_top,unit,cm
SIDb_restructured,incubationInfo,depthInfo_bottom,unit,cm
SIDb_restructured,incubationInfo,depthInfo_midDepth,unit,cm
SIDb_restructured,incubationInfo,moisture_value,control_vocabulary,If moisture is an experimental treatment with multiple levels leave blank and specify in variables section
SIDb_restructured,incubationInfo,incubationTime,unit,days
SIDb_restructured,incubationInfo,samplePreparation_sieving.num,control_vocabulary,"no, or mesh size in mm"
SIDb_restructured,incubationInfo,temperature,unit,°C
SIDb_restructured,incubationInfo,preincubationTime,unit,days
SIDb_restructured,initConditions,elevatedCO2,control_vocabulary,control or elevated
SIDb_restructured,initConditions,carbonUnits,control_vocabulary,"percent, g gSoil-1, mg gSoil-1, or microg gSoil-1"
SIDb_restructured,initConditions,nitrogenUnits,control_vocabulary,"percent, g gSoil-1, mg gSoil-1, or microg gSoil-1"
SIDb_restructured,initConditions,bulkDensityMean,unit,g cm-3
SIDb_restructured,initConditions,redox,unit,mV
SIDb_restructured,initConditions,percentClay,unit,percent
SIDb_restructured,initConditions,percentSand,unit,percent
SIDb_restructured,initConditions,percentSilt,unit,percent
SIDb_restructured,initConditions,microbialBiomassUnits,unit,NA
SIDb_restructured,initConditions,landCover,control_vocabulary,"bare, cultivated, forest, rangeland/grassland, shrubland, urban, wetland, tundra"
SIDb_restructured,initConditions,organicCarbonStockUnits,unit,Mg ha-1
SIDb_restructured,initConditions,nitrogenStockUnits,unit,Mg ha-1
SIDb_restructured,initConditions,fieldWarming,control_vocabulary,control or warming
SIDb_restructured,initConditions,midDepth,unit,cm
SIDb_restructured,initConditions,CECtotUnits,unit,cmolc kg-1
SIDb_restructured,initConditions,BStotalUnits,unit,NA
SIDb_restructured,initConditions,SiUnits,unit,g kg-1
SIDb_restructured,initConditions,AlUnits,unit,g kg-1
SIDb_restructured,initConditions,FeUnits,unit,g kg-1
SIDb_restructured,initConditions,MnUnits,unit,g kg-1
SIDb_restructured,initConditions,PUnits,unit,g kg-1
SIDb_restructured,initConditions,SOCstockUnits,unit,kg m-2
SIDb_restructured,initConditions,respirationUnits,unit,gCCO2 gSOC-1 hr-1
SIDb_restructured,initConditions,SOCminAssocUnits,unit,percentSOCstockMean
SIDb_restructured,initConditions,oxidesUnits,unit,g kg-1
SIDb_restructured,initConditions,temperature,unit,°C
SIDb_restructured,initConditions,burn,control_vocabulary,burned or unburned
SIDb_restructured,initConditions,acidic,control_vocabulary,acidic or unacidic
SIDb_restructured,initConditions,minOrg,control_vocabulary,mineral soil or organic soil
SIDb_restructured,initConditions,top,unit,cm
SIDb_restructured,initConditions,bottom,unit,cm
SIDb_restructured,initConditions,depthUnits,unit,cm
SIDb_restructured,initConditions,bulkDensityUnits,unit,NA
SIDb_restructured,initConditions,waterHoldingCapacityUnits,unit,gH2O gSoil-1
SIDb_restructured,initConditions,loiUnits,unit,percent
SIDb_restructured,initConditions,elevation,unit,m
SIDb_restructured,initConditions,drainage,control_vocabulary,"wellDrained, modWellDrained, or poorlyDrained"
SIDb_restructured,variables,temperature,unit,°C
SIDb_restructured,variables,midDepth,unit,cm
SIDb_restructured,variables,top,unit,cm
SIDb_restructured,variables,bottom,unit,cm
SIDb_restructured,variables,elevation,unit,m
SIDb_restructured,variables,units,control_vocabulary,Units in which this variable is provided if not a factor
SIDb_restructured,variables,elevatedCO2,control_vocabulary,control or elevated
SIDb_restructured,variables,gasMeasured,control_vocabulary,"Blank if CO2, Other valid entries are: CH4, N2O, 13CO2, 14CO2, 13CH4, etc. Leave blank if multiple gases measured and specify in variables section"
SIDb_restructured,variables,landCover,control_vocabulary,"Land cover of the site. Valid fields are: bare, cultivated, forest, rangeland/grassland, shrubland, urban, wetland, tundra"
SIDb_restructured,variables,fieldWarming,control_vocabulary,conrtrol or warming
SIDb_restructured,variables,statistic,control_vocabulary,"Leave blank if mean values. Other valid fields include: SD, SE, and none (if a single rep)"
SIDb_restructured,variables,acidic,control_vocabulary,acidic or unacidic
SIDb_restructured,variables,minOrg,control_vocabulary,mineral soil or organic soil
SIDb_restructured,variables,burn,control_vocabulary,burned or unburned
SIDb_restructured,variables,drainage,control_vocabulary,"wellDrained, modWellDrained, or poorlyDrained"
LTERWG_Filtered_SOM,NA,bd_samp,unit,g cm-3
LTERWG_Filtered_SOM,NA,clim_avg_yrs,unit,years
LTERWG_Filtered_SOM,NA,elevation,unit,m
LTERWG_Filtered_SOM,NA,experiments,control_vocabulary,yes or no
LTERWG_Filtered_SOM,NA,gradient,control_vocabulary,yes or no
LTERWG_Filtered_SOM,NA,lat,unit,degrees
LTERWG_Filtered_SOM,NA,long,unit,degrees
LTERWG_Filtered_SOM,NA,map,unit,mm
LTERWG_Filtered_SOM,NA,mat,unit,°C
LTERWG_Filtered_SOM,NA,modification_date,unit,MM-DD-YYYY
LTERWG_Filtered_SOM,NA,time_series,control_vocabulary,yes or no
LTERWG_Filtered_SOM,NA,tx_start,unit,year
LTERWG_Filtered_SOM,NA,observation_date,unit,MM-DD-YYYY
LTERWG_Filtered_SOM,NA,lyr_soc,unit,percent
LTERWG_Filtered_SOM,NA,lyr_n_tot,unit,percent
LTERWG_Filtered_SOM,NA,layer_top,unit,cm
LTERWG_Filtered_SOM,NA,layer_bot,unit,cm
LTERWG_Filtered_SOM,NA,frc_oc,unit,percent
LTERWG_Filtered_SOM,NA,frc_n_tot,unit,percent
LTERWG_Filtered_SOM,NA,lyr_soc_stock,unit,g C m-2
LTERWG_Filtered_SOM,NA,lyr_n_tot_stock,unit,g N m-2
LTERWG_Filtered_SOM,NA,veg_note_profile,control_vocabulary,species names
LTERWG_Filtered_SOM,NA,sand,unit,percent
LTERWG_Filtered_SOM,NA,silt,unit,percent
LTERWG_Filtered_SOM,NA,clay,unit,percent
LTERWG_Filtered_SOM,NA,mbc_trans,unit,mgC g-1
LTERWG_Filtered_SOM,NA,mbn_raw,unit,mgN g-1
LTERWG_Filtered_SOM,NA,n_min,unit,mg g-1 d-1
LTERWG_Filtered_SOM,NA,aspect_deg,unit,degrees
LTERWG_Filtered_SOM,NA,lyr_13c,unit,permille
LTERWG_Filtered_SOM,NA,lyr_15n,unit,permille
LTERWG_Filtered_SOM,NA,layer_mid,unit,cm
LTERWG_Filtered_SOM,NA,lyr_loi,unit,percent
LTERWG_Filtered_SOM,NA,bd_tot,unit,g cm-3
LTERWG_Filtered_SOM,NA,cat_exch,unit,cmol H+ kg-1
LTERWG_Filtered_SOM,NA,lyr_c_tot,unit,percent
LTERWG_Filtered_SOM,NA,cec_sum,unit,meq 100g-1
LTERWG_Filtered_SOM,NA,bs,unit,percent
LTERWG_Filtered_SOM,NA,Ca,unit,mmol kg-1
LTERWG_Filtered_SOM,NA,Mg,unit,mmol kg-1
LTERWG_Filtered_SOM,NA,K,unit,mmol kg-1
LTERWG_Filtered_SOM,NA,Na,unit,mmol kg-1
LTERWG_Filtered_SOM,NA,base_sum,unit,meq 100g-1
LTERWG_Filtered_SOM,NA,lyr_al_py,unit,mg g-1
LTERWG_Filtered_SOM,NA,lyr_si_py,unit,mg g-1
LTERWG_Filtered_SOM,NA,lyr_fe_ox,unit,mg g-1
LTERWG_Filtered_SOM,NA,lyr_al_ox,unit,mg g-1
LTERWG_Filtered_SOM,NA,lyr_si_ox,unit,mg g-1
LTERWG_Filtered_SOM,NA,lyr_fe_dith,unit,mg g-1
LTERWG_Filtered_SOM,NA,lyr_si_dith,unit,mg g-1
LTERWG_Filtered_SOM,NA,ecec,unit,meq 100g-1
LTERWG_Filtered_SOM,NA,lyr_som_WalkleyBlack,unit,percent
LTERWG_Filtered_SOM,NA,caco3,unit,percent
LTERWG_Filtered_SOM,NA,coarse_frac,unit,percent
LTERWG_Filtered_SOM,NA,coarse_tot,unit,mm
LTERWG_Filtered_SOM,NA,lyr_al_dith,unit,mg g-1
LTERWG_Filtered_SOM,NA,frc_c_tot,unit,percent
LTERWG_Filtered_SOM,NA,control_sample,control_vocabulary,True or False
